Cluster ID,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
x,1130,CPS_Early_Childhood_Portal_scrape.csv, Stevenson,8010 S. Kostner ,,5352280,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1131,CPS_Early_Childhood_Portal_scrape.csv, Avalon Park,8045 S. Kenwood ,,5356615,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
326,1132,CPS_Early_Childhood_Portal_scrape.csv, Mann,8050 S. Chappel ,,5356640,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1133,CPS_Early_Childhood_Portal_scrape.csv, Lenart,8101 S. LaSalle St. ,,5350040,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1134,CPS_Early_Childhood_Portal_scrape.csv, Cook,8150 S. Bishop ,,5353315,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1135,CPS_Early_Childhood_Portal_scrape.csv, South Chicago,8255 S. Houston Ave. ,,5357930,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1136,CPS_Early_Childhood_Portal_scrape.csv, Ashburn School,8300 S. St Louis Ave. ,,5357860,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1137,CPS_Early_Childhood_Portal_scrape.csv, Dixon,8306 S. St. Lawrence ,,5353834,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1138,CPS_Early_Childhood_Portal_scrape.csv, Greeley,832 W. Sheridan ,,5345800,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1139,CPS_Early_Childhood_Portal_scrape.csv, New Sullivan,8331 S. Mackinaw ,,5356585,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1140,CPS_Early_Childhood_Portal_scrape.csv, Coles,8441 S. Yates ,,5356550,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1141,CPS_Early_Childhood_Portal_scrape.csv, Inter-American Magnet,851 W. Waveland ,,5345490,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1142,CPS_Early_Childhood_Portal_scrape.csv, Foster Park,8530 S. Wood St. ,,5352725,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1143,CPS_Early_Childhood_Portal_scrape.csv, Caldwell,8546 S. Cregier ,,5356300,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
102,1144,CPS_Early_Childhood_Portal_scrape.csv, Dirksen,8601 W. Foster ,,5341090,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
327,1145,CPS_Early_Childhood_Portal_scrape.csv," Thorp, J.N.",8914 S. Buffalo ,,5356250,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1146,CPS_Early_Childhood_Portal_scrape.csv, Mireles,9000 S. Exchange ,,5356360,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1147,CPS_Early_Childhood_Portal_scrape.csv, Fort Dearborn,9025 S. Throop ,,5352680,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1148,CPS_Early_Childhood_Portal_scrape.csv, Davis Dev. Center,9101 S. Jeffery ,,5356209,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1149,CPS_Early_Childhood_Portal_scrape.csv, Armour,911 West 32nd Place ,,5357297,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1150,CPS_Early_Childhood_Portal_scrape.csv," Washington, H.",9130 S. University ,,5356225,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1151,CPS_Early_Childhood_Portal_scrape.csv," Jackson, M.",917 W. 88Th St. ,,5353341,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1152,CPS_Early_Childhood_Portal_scrape.csv, Warren,9239 S. Jeffery ,,5356625,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1153,CPS_Early_Childhood_Portal_scrape.csv, Gillespie,9301 S. State St. ,,5355065,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1154,CPS_Early_Childhood_Portal_scrape.csv, Kozminski Com Acad,936 E. 54Th ,,5350980,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1155,CPS_Early_Childhood_Portal_scrape.csv, Wacker,9746 S. Morgan ,,5352821,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1156,CPS_Early_Childhood_Portal_scrape.csv, Schmid,9755 S. Greenwood ,,5356235,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1157,CPS_Early_Childhood_Portal_scrape.csv, Marsh,9810 S. Exchange ,,5356430,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1158,CPS_Early_Childhood_Portal_scrape.csv, Evers,9811 S. Lowe ,,5352565,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1159,CPS_Early_Childhood_Portal_scrape.csv, Taylor,9912 S. Avenue ,,5356240,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1160,CPS_Early_Childhood_Portal_scrape.csv, Lawrence,9928 S. Crandon ,,5356320,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
x,1161,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - Gilchrist-Marchman,1001 W Roosevelt Rd ,,9395115,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1162,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - Gilchrist-Marchman,1001 W Roosevelt Rd ,,9395115,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
328,1163,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Newberry Center,1073 W Maxwell St ,,8297555,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
329,1164,CPS_Early_Childhood_Portal_scrape.csv, South East Asia Center - South East Asia Center(Foster),1112 W Foster Ave ,,,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1165,CPS_Early_Childhood_Portal_scrape.csv, South East Asia Center - South-East Asia Center(Ainslie),1124 W Ainslie St ,,9897433,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1166,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave ,,7466024,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1167,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave ,,7466024,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
330,1168,CPS_Early_Childhood_Portal_scrape.csv, Erie Neighborhood House - Erie House,1347 W Erie St ,,6663460,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1169,CPS_Early_Childhood_Portal_scrape.csv, Karen Cruz Children's Center - Karen Cruz Children's Center,1507 W Sunnyside Ave ,,7281777,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
331,1170,CPS_Early_Childhood_Portal_scrape.csv, Better Boys Foundation - Better Boys Fndn Family Service,1512 S Pulaski St ,,2779582,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1171,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Marcy Center,1539 S Springfield Ave ,,7612300,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1172,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Marcy Center,1539 S Springfield Ave ,,7612300,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1173,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Paulo Freire,1653 W 43rd St ,,8262669,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1174,CPS_Early_Childhood_Portal_scrape.csv, Erie Neighborhood House - Erie Community Center,1701 W Superior St ,,5635800,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1175,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1176,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
47,1177,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - McCormick Tribune- YMCA,1834 N Lawndale Ave ,,2352525,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
165,1178,CPS_Early_Childhood_Portal_scrape.csv, Gads Hill Center - Gads Hill Center/Cullerton,1919 W Cullerton St ,,2260963,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1179,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1180,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1181,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1182,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1183,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1184,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1185,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1186,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Greenview,2507 N Greenview Ave ,,4721083,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
144,1187,CPS_Early_Childhood_Portal_scrape.csv, Erie Neighborhood House - Charter School - Cortez,2510 W Cortez St ,,4867161,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1188,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Logan Square,2610 N Francisco Ave ,,2354073,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1189,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Hull House School Age,2625 N Orchard St ,,5299730,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
32,1190,CPS_Early_Childhood_Portal_scrape.csv, Gads Hill Center - Sinai Community/Ogden,2653 W Ogden Ave ,,5211196,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1191,CPS_Early_Childhood_Portal_scrape.csv, Gads Hill Center - Sinai Community/Ogden,2653 W Ogden Ave ,,5211196,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1192,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1193,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1194,CPS_Early_Childhood_Portal_scrape.csv, Boys and Girls Clubs of Chicago - Little Village,2801 S Ridgeway Ave ,,7626100,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1195,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - South Chicago YMCA,3039 E 91st St ,,7219100,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1196,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christoper House - Logan Square,3255 W Altgeld St ,,2354073,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1197,CPS_Early_Childhood_Portal_scrape.csv, Albany Park Community Center - Albany Park Day Care - Ainslie,3401 W Ainslie St ,,5395907,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1198,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1199,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
332,1200,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Wabash YMCA,3763 S Wabash Ave ,,2850020,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
333,1201,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Abraham Lincoln Center,3858 S Cottage Grove Ave ,,3736600,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1202,CPS_Early_Childhood_Portal_scrape.csv, Grant Creative Learning Center - Grant Day Care Center,4025 S Drexel St ,,2858440,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1203,CPS_Early_Childhood_Portal_scrape.csv, Korean American Community Services - Korean American Community Services,4300 N California Ave ,,5838281,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1204,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Effie Ellis,4301 S Cottage Grove Ave ,,,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1205,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - LeClaire Hearst / Hull House Association,4340 S Lamon Ave ,,7671516,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1206,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Uptown West / Hull House,4520 N Beacon St ,,5613500,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
334,1207,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House II SA (21st Century CLC),4644 S Dearborn St ,,3733400,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1208,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Uptown,4701 N Winthrop Ave ,,7694540,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1209,CPS_Early_Childhood_Portal_scrape.csv, Gads Hill Center - Cesar Chavez Element,4747 S Marshfield St ,,,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1210,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Lincoln Square / Hull House,4754 N Leavitt St ,,8788651,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
61,1211,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - St. Joseph,4800 S Paulina St ,,9272524,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1212,CPS_Early_Childhood_Portal_scrape.csv, Boys and Girls Clubs of Chicago - McCormick,4835 N Sheridan Rd ,,9890222,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1213,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House East,4910 S Dr. Martin Luther King Dr ,,3732083,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1214,CPS_Early_Childhood_Portal_scrape.csv, Appeal for Charities and Goodwill - Appeal for Charities,50 W 71st St ,,6515400,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1215,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Parkway Community Center / Hull House,500 E 67th St ,,4931306,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
128,1216,CPS_Early_Childhood_Portal_scrape.csv," Douglass-Tubman Youth Ministries,Inc. - Douglass-Tubman Child Development Center",5010 W Chicago Ave ,,6266581,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1217,CPS_Early_Childhood_Portal_scrape.csv, South East Asia Center - South-East Asia Center(Broadway),5120 N Broadway Ave ,,,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1218,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Belmont-Cragin,5423 W Diversey ,,,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
65,1219,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Onward Neighborhood House,600 N Leavitt St ,,6666726,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1220,CPS_Early_Childhood_Portal_scrape.csv," Heartland Alliance for Human Needs & Rights - Heartland Human Care Services, Inc",615 W Wellington Ave ,,,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1221,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - South Side YMCA,6330 S Stony Island Ave ,,9470700,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1222,CPS_Early_Childhood_Portal_scrape.csv, Woodlawn A.M.E. Church - Woodlawn A.M.E.,6456 S Evans Ave ,,6671402,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1223,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Nia Family Center,744 N Monticello Ave ,,8266971,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1224,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Rebecca K. Crown / CYC,7601 S Phillips Ave ,,6481550,,School Age,PART DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1225,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Temple / Salvation Army,1 N Ogden Ave ,,2262649,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1226,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Temple / Salvation Army,1 N Ogden Ave ,,2262649,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1227,CPS_Early_Childhood_Portal_scrape.csv, National Louis University - Dr. Effie O. Ellis Training Center,10 S Kedzie Ave ,,5339011,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1228,CPS_Early_Childhood_Portal_scrape.csv, National Louis University - Dr. Effie O. Ellis Training Center,10 S Kedzie Ave ,,5339011,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1229,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - Gilchrist-Marchman,1001 W Roosevelt Rd ,,9395115,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1230,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - Gilchrist-Marchman,1001 W Roosevelt Rd ,,9395115,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1231,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Cordia Marian,1100 S May St ,,6663787,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1232,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Cordia Marian,1100 S May St ,,6663787,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1233,CPS_Early_Childhood_Portal_scrape.csv, Bethel New Life - Molade Child Development Center,1120 N Lamon Ave ,,6267760,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1234,CPS_Early_Childhood_Portal_scrape.csv, South East Asia Center - South-East Asia Center(Ainslie),1124 W Ainslie St ,,9897433,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
27,1235,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - Roseland,11410 S Edbrooke Ave ,,4681918,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1236,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - Roseland,11410 S Edbrooke Ave ,,4681918,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1237,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave ,,7466024,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1238,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave ,,7466024,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1239,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Hope Presbyterian Church,1354 W 61st St ,,4715100,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1240,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes,1449 S Keeler Ave ,,5213126,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1241,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes,1449 S Keeler Ave ,,5213126,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1242,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Marcy Center,1539 S Springfield Ave ,,7612300,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1243,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Marcy Center,1539 S Springfield Ave ,,7612300,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1244,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Taylor Center for New Experiences,1633 N Hamlin Ave ,,2278551,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1245,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Paulo Freire,1653 W 43rd St ,,8262669,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1246,CPS_Early_Childhood_Portal_scrape.csv, Erie Neighborhood House - Erie Community Center,1701 W Superior St ,,5635800,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1247,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
14,1248,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1249,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - McCormick Tribune- YMCA,1834 N Lawndale Ave ,,2352525,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
16,1250,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1251,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1252,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1253,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - High Ridge YMCA,2424 W Touhy Ave ,,2628300,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1254,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1255,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1256,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Greenview,2507 N Greenview Ave ,,4721083,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
x,1257,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
